corpus,dialogue_id,uID,pairID,upairID,speaker,role,speaker_name,utterance,context_utterances,MLU,pos_tag,age,age_months
Weist,Weist_2_4/030226.xml,u338,3,2,MOT,Mother,,um I could be going on a trip .,,6.627,pro:sub mod aux part prep det:art n,P3Y02M26D,39.0
Weist,Weist_2_4/030218.xml,u147,1,0,CHI,Target_Child,Matt,why's just recording ?,"MOT: it's starting right now we're already doing it .
MOT: afterwards you can listen to it okay .
CHI: why it's not going right now ?
MOT: it is going it's just recording .
MOT: it is going right now .",3.705,pro:int adv part,P3Y02M18D,39.0
Weist,Weist_2_4/030218.xml,u148,1,1,MOT,Mother,,why is it just recording ?,,6.812,pro:int cop pro:per adv part,P3Y02M18D,39.0
Weist,Weist_2_4/030218.xml,u149,1,2,MOT,Mother,,cause that's how it does it .,,6.812,conj pro:dem pro:rel pro:per mod pro:per,P3Y02M18D,39.0
Weist,Weist_2_4/030218.xml,u211,2,0,CHI,Target_Child,Matt,what that ?,"MOT: we can't run all over because it won't record well .
CHI: why it won't ?
MOT: because it can't it can't record well if we're running all over the yard .
CHI: why ?
MOT: and then we won't be able to hear it and then we hafta start all over again .",3.705,pro:int comp,P3Y02M18D,39.0
Weist,Weist_2_4/030218.xml,u212,2,1,MOT,Mother,,what is that ?,,6.812,pro:int cop pro:dem,P3Y02M18D,39.0
Weist,Weist_2_4/030218.xml,u213,2,2,MOT,Mother,,so we were talking about tomorrow you're gonna be a new new twinkle star .,,6.812,co pro:sub aux part prep n pro:per part cop det:art adj adj n n,P3Y02M18D,39.0
Weist,Weist_2_4/030218.xml,u269,3,0,CHI,Target_Child,Matt,all the way ?,"CHI: do you see him ?
CHI: do you see him ?
MOT: I do see him .
CHI: where is he ?
CHI: do you see him ?",3.705,qn det:art n,P3Y02M18D,39.0
Weist,Weist_2_4/030218.xml,u270,3,1,MOT,Mother,,do I see him all the way ?,,6.812,mod pro:sub v pro:obj adv det:art n,P3Y02M18D,39.0
Weist,Weist_2_4/030218.xml,u271,3,2,MOT,Mother,,no I can't see his face .,,6.812,co pro:sub mod v det:poss n,P3Y02M18D,39.0
Weist,Weist_2_4/031106.xml,u119,1,0,CHI,Target_Child,Matt,what is this for ?,"MOT: cool .
MOT: you know we just started watching a movie again .
MOT: what movie did we just rent that we've seen a couple of times ?
CHI: um Dinosaur .
MOT: Dinosaur yep .",4.816,pro:int cop det:dem prep,P3Y11M06D,47.0
Weist,Weist_2_4/031106.xml,u120,1,1,MOT,Mother,,what is that for ?,,7.734,pro:int cop pro:dem prep,P3Y11M06D,47.0
Weist,Weist_2_4/031106.xml,u121,1,2,MOT,Mother,,oh I think it's to make announcements .,,7.734,co pro:sub v pro:per inf v n,P3Y11M06D,47.0
Weist,Weist_2_4/031106.xml,u495,2,0,CHI,Target_Child,Matt,see that see that dog ?,"MOT: who's upstairs ?
CHI: these .
MOT: who ?
MOT: oh the people .
CHI: xxx their guys .",4.816,v comp co comp n,P3Y11M06D,47.0
Weist,Weist_2_4/031106.xml,u496,2,1,MOT,Mother,,what dog ?,,7.734,det:int n,P3Y11M06D,47.0
Weist,Weist_2_4/031106.xml,u497,2,2,MOT,Mother,,oh yeah he's up there too I didn't notice him .,,7.734,co co pro:sub prep n adv pro:sub mod v pro:obj,P3Y11M06D,47.0
Weist,Weist_2_4/031106.xml,u607,3,0,CHI,Target_Child,Matt,who are you ?,"MOT: oh sorry Ryan he can't say it he's sleeping .
RYA: I know and we can't wake him up .
MOT: I saw your eye move very close .
RYA: I saw it .
CHI: what's his name ?",4.816,pro:int cop pro:per,P3Y11M06D,47.0
Weist,Weist_2_4/031106.xml,u608,3,1,MOT,Mother,,who am I ?,,7.734,pro:int cop pro:sub,P3Y11M06D,47.0
Weist,Weist_2_4/031106.xml,u609,3,2,MOT,Mother,,I don't know .,,7.734,pro:sub mod v,P3Y11M06D,47.0
Weist,Weist_2_4/020427.xml,u62,1,0,CHI,Target_Child,Benjamin,what over there ?,"CHI: I I fixed tractor .
MOT: you fixed the tractor .
CHI: yeah .
RYA: good job .
CHI: what dat that ?",3.587,pro:int prep n,P2Y04M27D,29.0
Weist,Weist_2_4/020427.xml,u63,1,1,MOT,Mother,,what's over there ?,,4.557,pro:int prep n,P2Y04M27D,29.0
Weist,Weist_2_4/020427.xml,u64,1,2,MOT,Mother,,I don't know you better go check it out .,,4.557,pro:sub mod v pro:per adj v v pro:per adv,P2Y04M27D,29.0
Weist,Weist_2_4/030023.xml,u670,1,0,CHI,Target_Child,Emily,can I talk to him at his wor ?,"MOT: Daddy get Daddy's coming to get you soon .
CHI: oh .
MOT: okay ?
CHI: can I talk to him for a second ?
MOT: oh honey he's not here at the xxx with me .",4.492,mod pro:sub v prep pro:obj prep det:poss n,P3Y00M23D,37.0
Weist,Weist_2_4/030023.xml,u671,1,1,MOT,Mother,,can you talk to him at his work ?,,5.429,mod pro:per v prep pro:obj prep det:poss n,P3Y00M23D,37.0
Weist,Weist_2_4/030023.xml,u672,1,2,MOT,Mother,,oh no he's on his way to pick you up honey .,,5.429,co co pro:sub adv det:poss n inf v pro:per adv n,P3Y00M23D,37.0
Weist,Weist_2_4/020620.xml,u53,1,0,CHI,Target_Child,Emily,can I have a n ut ?,"CAR: when did Aggie catch a big fish ?
CAR: couple weeks ago ?
CAR: Emily ?
CHI: yeah Un le Aggie did .
CAR: and what'd he do to the fish ?",3.556,mod pro:sub v det:art n,P2Y06M20D,31.0
Weist,Weist_2_4/020620.xml,u54,1,1,CAR,Investigator,Carey,can you have a nut ?,,3.869,mod pro:per v det:art n,P2Y06M20D,31.0
Weist,Weist_2_4/020620.xml,u55,1,2,CAR,Investigator,Carey,sure .,,3.869,adj,P2Y06M20D,31.0
Weist,Weist_2_4/020813.xml,u686,1,0,CHI,Target_Child,Emily,where is the stool school bus Care ?,"CAR: okay .
CAR: it's okay that you didn't know that .
CAR: but good girl he is behind the mouse .
CAR: okay so where is
CHI: a stool school bus .",3.83,pro:int cop det:art n n n:prop,P2Y08M13D,32.0
Weist,Weist_2_4/020813.xml,u687,1,1,CAR,Investigator,Carey,where am I ?,,4.452,pro:int cop pro:sub,P2Y08M13D,32.0
Weist,Weist_2_4/020813.xml,u688,1,2,CAR,Investigator,Carey,okay say like say this is a street like the road where Mommy and Daddy drive .,,4.452,co co co co det:dem cop det:art n prep det:art n pro:rel n:prop coord n:prop n,P2Y08M13D,32.0
Weist,Weist_2_4/020604 copy.xml,u378,1,0,CHI,Target_Child,Jillian,what's on Shrek ?,"CAT: this looks like
CHI: a tv .
CAT: it's a tv ?
MOT: what is what's the baby gonna do ?
CHI: I don't know .",3.305,pro:int adv n:prop,P2Y06M04D,30.0
Weist,Weist_2_4/020604 copy.xml,u379,1,1,MOT,Mother,,you think the baby's gonna watch Shrek ?,,5.378,pro:per v det:art n part v n:prop,P2Y06M04D,30.0
Weist,Weist_2_4/020604 copy.xml,u380,1,2,MOT,Mother,,oh .,,5.378,co,P2Y06M04D,30.0
Weist,Weist_2_4/020604 copy.xml,u717,2,0,CHI,Target_Child,Jillian,can I be Cinderella ?,"CAT: gonna clean the floors .
CAT: then what happens ?
CAT: what happens ?
CHI: I don't know .
CAT: you don't know ?",3.305,mod pro:sub cop n:prop,P2Y06M04D,30.0
Weist,Weist_2_4/020604 copy.xml,u718,2,1,CAT,Investigator,Cathy,you wanna be Cinderella ?,,4.562,pro:per v cop n:prop,P2Y06M04D,30.0
Weist,Weist_2_4/020604 copy.xml,u719,2,2,CAT,Investigator,Cathy,sure .,,4.562,adj,P2Y06M04D,30.0
Weist,Weist_2_4/020604 copy.xml,u776,3,0,CHI,Target_Child,Jillian,her can you be the stepsisters ?,"CHI: a pink dress .
CAT: a pink dress .
CHI: can you ?
CAT: can I what ?
CAT: what happens next ?",3.305,det:poss mod pro:per cop det:art n,P2Y06M04D,30.0
Weist,Weist_2_4/020604 copy.xml,u777,3,1,CAT,Investigator,Cathy,you want me to be the stepsisters ?,,4.562,pro:per v pro:obj inf cop det:art n,P2Y06M04D,30.0
Weist,Weist_2_4/020604 copy.xml,u778,3,2,CAT,Investigator,Cathy,okay .,,4.562,co,P2Y06M04D,30.0
Weist,Weist_2_4/031128.xml,u171,1,0,CHI,Target_Child,Roman,does he eat the web ?,"CHI: now I'm getting all gooey .
FAT: you ate you ate a little bit of ice cream right ?
CHI: yeah .
CHI: I'm getting all gooey .
KAR: whoa .",3.08,mod pro:sub v det:art n,P3Y11M28D,48.0
Weist,Weist_2_4/031128.xml,u172,1,1,KAR,Investigator,Karen,he's eating the web ?,,4.282,pro:sub part det:art n,P3Y11M28D,48.0
Weist,Weist_2_4/031128.xml,u173,1,2,KAR,Investigator,Karen,eating webs isn't good .,,4.282,part n cop adj,P3Y11M28D,48.0
Weist,Weist_2_4/020421.xml,u22,1,0,CHI,Target_Child,Jillian,where's your mommy ?,"CAT: oh she's at work ?
CAT: what is she doing there ?
CHI: um workin for my food and workin for my toys .
CAT: oh okay .
CAT: well what should we do ?",3.379,pro:int det:poss n,P2Y04M21D,29.0
Weist,Weist_2_4/020421.xml,u23,1,1,CAT,Investigator,Catherine,where's my mommy ?,,4.272,pro:int det:poss n,P2Y04M21D,29.0
Weist,Weist_2_4/020421.xml,u24,1,2,CAT,Investigator,Catherine,uh gee I don't know .,,4.272,co pro:sub mod v,P2Y04M21D,29.0
Weist,Weist_2_4/020421.xml,u208,2,0,CHI,Target_Child,Jillian,you draw with me ?,"CAT: oh you wanna draw on the chalkboard ?
CAT: let's see if we can find some chalk .
CAT: there's a piece right there .
CAT: yep .
CAT: what are you gonna draw ?",3.379,pro:per v prep pro:obj,P2Y04M21D,29.0
Weist,Weist_2_4/020421.xml,u209,2,1,CAT,Investigator,Catherine,you want me to draw with you ?,,4.272,pro:per v pro:obj inf v prep pro:per,P2Y04M21D,29.0
Weist,Weist_2_4/020421.xml,u210,2,2,CAT,Investigator,Catherine,okay .,,4.272,co,P2Y04M21D,29.0
Weist,Weist_2_4/020421.xml,u614,3,0,CHI,Target_Child,Jillian,can I get some stickers ?,"CHI: and that Buzz and that Buzz Buzz walks to Woody .
CAT: uhhuh yeah .
CAT: he was tryin to put him in the box and he's got little twisty ties on his arms so he can't get up .
CAT: follow that cowboy it says .
CAT: who's in this picture ?",3.379,mod pro:sub v qn v,P2Y04M21D,29.0
Weist,Weist_2_4/020421.xml,u615,3,1,CAT,Investigator,Catherine,you wanna get some stickers ?,,4.272,pro:per v v qn v,P2Y04M21D,29.0
Weist,Weist_2_4/020421.xml,u616,3,2,CAT,Investigator,Catherine,let me see if there's there are any stickers left on here .,,4.272,v pro:obj v comp pro:exist pro:indef v adj prep n,P2Y04M21D,29.0
Weist,Weist_2_4/020604.xml,u136,1,0,CHI,Target_Child,Roman,what else ?,"JEN: and she's what else ?
JEN: is she fragile ?
CHI: yeah fragile .
JEN: yeah .
JEN: um what else ?",3.686,pro:int post,P2Y06M04D,30.0
Weist,Weist_2_4/020604.xml,u137,1,1,JEN,Investigator,Jenell,what else hey what's this behind here ?,,4.519,pro:int post co pro:int pro:dem prep n,P2Y06M04D,30.0
Weist,Weist_2_4/020604.xml,u138,1,2,JEN,Investigator,Jenell,this here .,,4.519,pro:dem adv,P2Y06M04D,30.0
Weist,Weist_2_4/030012.xml,u619,1,0,CHI,Target_Child,Emily,where are they where where is the sticker leaves ?,"CHI: where are ey where are ey ?
CAR: hm ?
CHI: where are they where are they ?
CAR: right there are the leaves .
CHI: I better get em .",4.61,pro:int cop pro:sub pro:rel cop det:art n n,P3Y00M12D,36.0
Weist,Weist_2_4/030012.xml,u620,1,1,CAR,Investigator,Carey,oh the sticker leaves ?,,3.859,co det:art n n,P3Y00M12D,36.0
Weist,Weist_2_4/030012.xml,u621,1,2,CAR,Investigator,Carey,they're probably on another page .,,3.859,pro:sub adv prep qn n,P3Y00M12D,36.0
Weist,Weist_2_4/030823.xml,u321,1,0,CHI,Target_Child,Matt,ah chicken nuggets ?,"MOT: are you hungry ?
CHI: yeah .
MOT: I did bring you something to eat .
CHI: I'm hungry for real .
MOT: okay well you gotta guess what I bought you .",4.594,co n n,P3Y08M23D,45.0
Weist,Weist_2_4/030823.xml,u322,1,1,MOT,Mother,,what chicken nuggets ?,,7.168,det:int n n,P3Y08M23D,45.0
Weist,Weist_2_4/030823.xml,u323,1,2,MOT,Mother,,oh no those would get cold in my bag .,,7.168,co co pro:dem mod v adv prep det:poss n,P3Y08M23D,45.0
Weist,Weist_2_4/030823.xml,u389,2,0,CHI,Target_Child,Matt,a word ?,"MOT: what does she make ?
MOT: what does she have ?
CHI: a web .
MOT: a web and what else does she have that's inside her web ?
MOT: remember ?",4.594,det:art n,P3Y08M23D,45.0
Weist,Weist_2_4/030823.xml,u390,2,1,MOT,Mother,,a word that's true she puts a word in there she puts the word humble in there right to refer to Wilbur ?,,7.168,det:art n pro:rel adj pro:sub v det:art n prep n pro:sub v det:art n adj prep n adj inf v prep n:prop,P3Y08M23D,45.0
Weist,Weist_2_4/030823.xml,u391,2,2,MOT,Mother,,that's right she puts a word in there .,,7.168,pro:dem adv pro:sub v det:art n prep n,P3Y08M23D,45.0
Weist,Weist_2_4/030822.xml,u126,1,0,CHI,Target_Child,Emma,you know who is coming right now ?,"CHI: yeah !
JES: okay I'm just gonna set my broom here .
FAT: look at me .
CHI: Harry Potter look at this !
FAT: what ?",4.535,pro:per v pro:int aux part adv adv:tem,P3Y08M22D,45.0
Weist,Weist_2_4/030822.xml,u127,1,1,FAT,Father,,who is that ?,,4.828,pro:int cop pro:dem,P3Y08M22D,45.0
Weist,Weist_2_4/030822.xml,u128,1,2,FAT,Father,,someone's coming from a long way away I can tell that .,,4.828,pro:indef part prep det:art adj n adv pro:sub mod v pro:dem,P3Y08M22D,45.0
Weist,Weist_2_4/020402.xml,u417,1,0,CHI,Target_Child,Jillian,you need one ?,"CAT: and who is that ?
CAT: is that Mailbox ?
CHI: yeah .
CHI: these are stickers .
CAT: they're stickers yeah .",3.745,pro:per v pro:indef,P2Y04M02D,28.0
Weist,Weist_2_4/020402.xml,u418,1,1,CAT,Investigator,Catherine,do I need one ?,,3.635,mod pro:sub v pro:indef,P2Y04M02D,28.0
Weist,Weist_2_4/020402.xml,u419,1,2,CAT,Investigator,Catherine,sure !,,3.635,adj,P2Y04M02D,28.0
Weist,Weist_2_4/030407.xml,u231,1,0,CHI,Target_Child,Matt,what do how do you hook this on to something ?,"MOT: you would ?
MOT: uh I would be a nice one .
RYA: a nice one ?
RYA: or maybe one that flies .
MOT: that would be pretty cool .",5.312,pro:int mod pro:int mod pro:per v det:dem adv prep pro:indef,P3Y04M07D,40.0
Weist,Weist_2_4/030407.xml,u232,1,1,MOT,Mother,,how do you hook that on to something ?,,7.948,pro:int mod pro:per v pro:dem adv prep pro:indef,P3Y04M07D,40.0
Weist,Weist_2_4/030407.xml,u233,1,2,MOT,Mother,,um I'm not sure if this goes with that .,,7.948,pro:sub neg adj conj pro:dem v prep pro:dem,P3Y04M07D,40.0
Weist,Weist_2_4/030003.xml,u505,1,0,CHI,Target_Child,Emma,what else is in your xxx ?,"FAT: I s pose so .
FAT: so where are you going Baby Beluga ?
CHI: I'm swimmin back to the race .
FAT: the race yep .
CHI: when we clean what xxx ?",4.047,pro:int post aux prep det:poss,P3Y00M03D,36.0
Weist,Weist_2_4/030003.xml,u506,1,1,FAT,Father,,is there something else in there ?,,5.58,cop adv pro:indef post prep n,P3Y00M03D,36.0
Weist,Weist_2_4/030003.xml,u507,1,2,FAT,Father,,another piece of fence .,,5.58,qn n prep n,P3Y00M03D,36.0
Weist,Weist_2_4/020616.xml,u600,1,0,CHI,Target_Child,Jillian,did you dream about the bad bad flyin flyin um snail ?,"CHI: and I'll do this .
CAT: so what did you do today Jillian ?
CAT: did you do anything fun ?
CHI: did you dream about this ?
CAT: did I dream about him ?",4.002,mod pro:per v prep det:art adj adj part part n,P2Y06M16D,31.0
Weist,Weist_2_4/020616.xml,u601,1,1,CAT,Investigator,Cathy,did I ?,,3.539,mod pro:sub,P2Y06M16D,31.0
Weist,Weist_2_4/020616.xml,u602,1,2,CAT,Investigator,Cathy,I don't think so .,,3.539,pro:sub mod v co,P2Y06M16D,31.0
Weist,Weist_2_4/020616.xml,u637,2,0,CHI,Target_Child,Jillian,but where's your sister ?,"CAT: really ?
CHI: and what's what are you ?
CHI: a grownup now ?
CAT: I am a grownup now .
CAT: that's right .",4.002,conj pro:rel det:poss n,P2Y06M16D,31.0
Weist,Weist_2_4/020616.xml,u638,2,1,CAT,Investigator,Cathy,where's my sister ?,,3.539,pro:int det:poss n,P2Y06M16D,31.0
Weist,Weist_2_4/020616.xml,u639,2,2,CAT,Investigator,Cathy,I don't know .,,3.539,pro:sub mod v,P2Y06M16D,31.0
Weist,Weist_2_4/020819.xml,u9,1,0,CHI,Target_Child,Matt,what about ?,"CHI: yep .
MOT: alright tell momma about the Scooby Doo and aliens .
CHI: I don't have Scooby Doo alien .
MOT: oh you don't have Scooby Doo alien that's true .
CHI: what is it about ?",3.671,pro:int,P2Y08M19D,33.0
Weist,Weist_2_4/020819.xml,u10,1,1,MOT,Mother,,what is it about ?,,7.577,pro:int cop pro:per adv,P2Y08M19D,33.0
Weist,Weist_2_4/020819.xml,u11,1,2,MOT,Mother,,ah well remember there was the men who were pretending to be the aliens .,,7.577,co n v adv cop det:art n pro:rel aux part inf cop det:art n,P2Y08M19D,33.0
Weist,Weist_2_4/020428.xml,u8,1,0,CHI,Target_Child,Jillian,where's the baby ?,"CHI: get this daddy .
CHI: get this daddy out .
CAT: what's he doin ?
CHI: I'm going to put him him next to his father .
CAT: oh .",3.72,pro:int det:art n,P2Y04M28D,29.0
Weist,Weist_2_4/020428.xml,u9,1,1,CAT,Investigator,Catherine,wher e's the baby ?,,4.155,pro:int det:art n,P2Y04M28D,29.0
Weist,Weist_2_4/020428.xml,u10,1,2,CAT,Investigator,Catherine,hm .,,4.155,co,P2Y04M28D,29.0
Weist,Weist_2_4/020428.xml,u673,2,0,CHI,Target_Child,Jillian,is this your house ?,"CAT: I've got teachers other places in the building .
CHI: they don't come here ?
CHI: yeah this is your school ?
CAT: kind of .
CHI: is this school ?",3.72,cop det:dem det:poss n,P2Y04M28D,29.0
Weist,Weist_2_4/020428.xml,u674,2,1,CAT,Investigator,Catherine,this is my house ?,,4.155,pro:dem cop det:poss n,P2Y04M28D,29.0
Weist,Weist_2_4/020428.xml,u675,2,2,CAT,Investigator,Catherine,no this isn't my house .,,4.155,co det:dem cop det:poss n,P2Y04M28D,29.0
Weist,Weist_2_4/020414.xml,u515,1,0,CHI,Target_Child,Jillian,where's your friend ?,"MOT: there's the farmer !
MOT: hi .
CHI: hello .
MOT: how are you ?
CHI: not bad .",3.209,pro:int det:poss n,P2Y04M14D,28.0
Weist,Weist_2_4/020414.xml,u516,1,1,MOT,Mother,,my friend ?,,5.265,det:poss n,P2Y04M14D,28.0
Weist,Weist_2_4/020414.xml,u517,1,2,MOT,Mother,,um I just brought my family with me and their pet dinosaur .,,5.265,pro:sub adv v det:poss n prep pro:obj coord det:poss n n,P2Y04M14D,28.0
Weist,Weist_2_4/020521 copy.xml,u200,1,0,CHI,Target_Child,Jillian,where's that pool ?,"CAT: the pool ?
CHI: yeah .
CAT: okay .
CHI: let's get .
CAT: you okay ?",2.825,pro:int pro:dem v,P2Y05M21D,30.0
Weist,Weist_2_4/020521 copy.xml,u201,1,1,CAT,Investigator,Cathy,where is that pool ?,,4.207,pro:int cop pro:dem v,P2Y05M21D,30.0
Weist,Weist_2_4/020521 copy.xml,u202,1,2,CAT,Investigator,Cathy,I think that pool is over on the other table .,,4.207,pro:sub v det:dem n cop adv prep det:art qn n,P2Y05M21D,30.0
Weist,Weist_2_4/020707.xml,u467,1,0,CHI,Target_Child,Jillian,what did his dad his daddy say ?,"INV: now what's happening ?
INV: are you cleaning him up again ?
CHI: this is bathtub .
INV: bless you .
MOT: well at least you got it all out .",4.479,pro:int mod det:poss n v,P2Y07M07D,31.0
Weist,Weist_2_4/020707.xml,u468,1,1,INV,Investigator,Cathy,is this his daddy ?,,4.423,cop det:dem det:poss n,P2Y07M07D,31.0
Weist,Weist_2_4/020707.xml,u469,1,2,INV,Investigator,Cathy,he said you needta go to bed little dinosaur it's very late .,,4.423,pro:sub v pro:per v v prep n adj n pro:per adv adv,P2Y07M07D,31.0
Weist,Weist_2_4/020101.xml,u203,1,0,CHI,Target_Child,Jillian,hey what is that house ?,"CHI: yes .
MOT: really ?
JEN: oh is that bugging you ?
MOT: yeah let's fix this .
MOT: oh you still have your pocket book on right ?",2.432,co pro:int cop pro:dem v,P2Y01M01D,25.0
Weist,Weist_2_4/020101.xml,u204,1,1,MOT,Mother,,I don't know what's on the other side of that house ?,,5.247,pro:sub mod v pro:int prep det:art qn n prep det:dem n,P2Y01M01D,25.0
Weist,Weist_2_4/020101.xml,u205,1,2,MOT,Mother,,hello !,,5.247,co,P2Y01M01D,25.0
Weist,Weist_2_4/021008.xml,u283,1,0,CHI,Target_Child,Benjamin,do you member this is ?,"CHI: I'm goin to the oh xxx my friend .
RYA: hi friend .
CHI: hi this is a horsie you gonna ride on this horsie ?
RYA: oh thanks I will .
CHI: here you member this is ?",3.719,mod pro:per v det:dem cop,P2Y10M08D,34.0
Weist,Weist_2_4/021008.xml,u284,1,1,RYA,Investigator,Ryan_Internicola,do I remember what that is ?,,3.951,mod pro:sub v pro:int comp cop,P2Y10M08D,34.0
Weist,Weist_2_4/021008.xml,u285,1,2,RYA,Investigator,Ryan_Internicola,u m I think it's a desk .,,3.951,pro:sub v pro:per det:art n,P2Y10M08D,34.0
Weist,Weist_2_4/030529.xml,u11,1,0,CHI,Target_Child,Roman,I wanna make a jelly fish ?,"CHI: can I ?
CHI: I'm standin on this thing Mommy .
MOT: no .
CHI: yes .
CHI: there !",6.606,pro:sub v v det:art n n,P3Y05M29D,42.0
Weist,Weist_2_4/030529.xml,u12,1,1,MOT,Mother,,you wanna make a jelly fish ?,,4.643,pro:per v v det:art n n,P3Y05M29D,42.0
Weist,Weist_2_4/030529.xml,u14,1,2,MOT,Mother,,mm they need some chalk around here .,,4.643,co pro:sub v qn n prep n,P3Y05M29D,42.0
Weist,Weist_2_4/030924.xml,u3,1,0,CHI,Target_Child,Matt,a pet um where Mom where ?,"CHI: but what happens if you don't ?
FAT: all gone .
MOT: you know .
CHI: what ?
MOT: I wonder if Ryan knows what we did last night where we went at your school .",4.074,det:art n pro:rel n:prop pro:rel,P3Y09M24D,46.0
Weist,Weist_2_4/030924.xml,u4,1,1,MOT,Mother,,where did we go ?,,7.237,pro:int mod pro:sub v,P3Y09M24D,46.0
Weist,Weist_2_4/030924.xml,u5,1,2,MOT,Mother,,you were close you were gonna say a pet show but it wasn't a pet show it was a,,7.237,pro:per aux adj pro:per aux part v det:art n n conj pro:per cop det:art n n pro:per cop det:art,P3Y09M24D,46.0
Weist,Weist_2_4/020504.xml,u450,1,0,CHI,Target_Child,Matt,Mommy where's the pig ?,"CHI: him brown .
MOT: him brown too yep that's right .
MOT: how abo ut what are these ?
CHI: grapes .
MOT: grapes I know and they're nice green grapes .",2.565,n:prop pro:int det:art n,P2Y05M04D,29.0
Weist,Weist_2_4/020504.xml,u451,1,1,MOT,Mother,,I don't know where's the pig where did you put the pig ?,,7.271,pro:sub mod v pro:int det:art n pro:int mod pro:per v det:art n,P2Y05M04D,29.0
Weist,Weist_2_4/020504.xml,u452,1,2,MOT,Mother,,oh there's the pig .,,7.271,co pro:exist det:art n,P2Y05M04D,29.0
Weist,Weist_2_4/020504.xml,u560,2,0,CHI,Target_Child,Matt,where that one go ?,"MOT: that one go in there yes .
CHI: these go o ver there .
MOT: these go over there yep .
CHI: that one go right there too .
MOT: that one go right there too yes .",2.565,pro:rel comp det:num v,P2Y05M04D,29.0
Weist,Weist_2_4/020504.xml,u561,2,1,MOT,Mother,,where that one go I don't know how about right there ?,,7.271,pro:rel comp det:num v pro:sub mod v pro:int adv n,P2Y05M04D,29.0
Weist,Weist_2_4/020504.xml,u562,2,2,MOT,Mother,,I was trying to think about what you've been doing since we seen Erin last .,,7.271,pro:sub aux part inf v prep pro:int pro:per cop part conj pro:sub part n:prop adv,P2Y05M04D,29.0
Weist,Weist_2_4/030713.xml,u392,1,0,CHI,Target_Child,Matt,and and you know anything else that's metal in here ?,"MOT: you think there maybe ?
CHI: there .
MOT: oh look at that .
MOT: that really stuck .
MOT: very interesting .",4.935,coord coord pro:per v pro:indef post pro:rel n prep n,P3Y07M13D,43.0
Weist,Weist_2_4/030713.xml,u393,1,1,MOT,Mother,,do I know anything else that's metal ?,,6.17,mod pro:sub v pro:indef post pro:rel n,P3Y07M13D,43.0
Weist,Weist_2_4/030713.xml,u394,1,2,MOT,Mother,,um maybe you wanna look inside there and see .,,6.17,adv pro:per v co prep n coord v,P3Y07M13D,43.0
Weist,Weist_2_4/030129.xml,u42,1,0,CHI,Target_Child,Matt,did you hear him yell at him ?,"CHI: he was trying to hurt the cat .
MOT: he was trying to hurt the cat .
MOT: and then what did Uncle Gordy do with the dog ?
CHI: he yell at him .
MOT: he yell at him that's right .",3.425,mod pro:per v pro:obj v prep pro:obj,P3Y01M29D,38.0
Weist,Weist_2_4/030129.xml,u43,1,1,MOT,Mother,,did I hear him yell at him ?,,7.291,mod pro:sub v pro:obj v prep pro:obj,P3Y01M29D,38.0
Weist,Weist_2_4/030129.xml,u44,1,2,MOT,Mother,,yeah I heard him yell at him .,,7.291,co pro:sub v pro:obj n prep pro:obj,P3Y01M29D,38.0
Weist,Weist_2_4/030129.xml,u268,2,0,CHI,Target_Child,Matt,why isn't it talking yet ?,"MOT: you gonna tell him what you got ?
CHI: a Snoopy dog house .
MOT: a Snoopy dog house .
MOT: now can Snoopy really live in there ?
CHI: I got a Snoopy dog house .",3.425,pro:int cop pro:per part adv:tem,P3Y01M29D,38.0
Weist,Weist_2_4/030129.xml,u269,2,1,MOT,Mother,,why is it not talking yet ?,,7.291,pro:int cop pro:per neg part adv:tem,P3Y01M29D,38.0
Weist,Weist_2_4/030129.xml,u270,2,2,MOT,Mother,,because we are still doing it .,,7.291,conj pro:sub aux adv part pro:per,P3Y01M29D,38.0
Weist,Weist_2_4/020503.xml,u301,1,0,CHI,Target_Child,Benjamin,where Daddy go where did where'd Dad go where'd Dad go ?,"MOT: wash your hands that's right .
MOT: what else do you do with the sink ?
CHI: there xxx up there .
CHI: there lady bonkin their head .
RYA: she bonked her head ?",3.879,pro:int n:prop v pro:int mod pro:rel n:prop v,P2Y05M03D,29.0
Weist,Weist_2_4/020503.xml,u302,1,1,MOT,Mother,,yeah where'd that dad go ?,,5.055,co pro:rel det:dem n v,P2Y05M03D,29.0
Weist,Weist_2_4/020503.xml,u303,1,2,MOT,Mother,,whoa !,,5.055,co,P2Y05M03D,29.0
Weist,Weist_2_4/030704.xml,u48,1,0,CHI,Target_Child,Matt,why you think cause it's a new new puzzle ?,"MOT: what's wrong with those ?
CHI: they're stuck together .
MOT: they're stuck together .
CHI: what what why they are ?
MOT: I think cause it's a new new puzzle .",6.784,pro:int pro:per v conj pro:per det:art adj adj n,P3Y07M04D,43.0
Weist,Weist_2_4/030704.xml,u49,1,1,MOT,Mother,,isn't it new ?,,8.265,cop pro:per adj,P3Y07M04D,43.0
Weist,Weist_2_4/030704.xml,u50,1,2,MOT,Mother,,they just made it and we just opened it .,,8.265,pro:sub adv v pro:per coord pro:sub adv v pro:per,P3Y07M04D,43.0
Weist,Weist_2_4/030300.xml,u287,1,0,CHI,Target_Child,Emma,do you remember that ?,"JES: you're standing up ?
CHI: mommy's helping me stand up .
JES: lookit .
CHI: mommy's helping me stand up .
JES: and what are you standing in ?",3.672,mod pro:per v pro:dem,P3Y03M00D,39.0
