corpus,dialogue_id,uID,pairID,upairID,speaker,role,speaker_name,utterance,MLU,pos_tag,age,age_months
Weist,Weist_2_4/020604 copy.xml,u379,4,1,MOT,Mother,,you think the baby's gonna watch Shrek ?,5.378,pro:per v det:art n part v n:prop,,
Weist,Weist_2_4/020604 copy.xml,u445,5,0,CHI,Target_Child,Jillian,can we draw ?,3.305,mod pro:sub v,P2Y06M04D,30.0
Weist,Weist_2_4/020604 copy.xml,u446,5,1,CAT,Investigator,Cathy,you wanna draw on the chalkboard ?,4.562,pro:per v v prep det:art,,
Weist,Weist_2_4/020604 copy.xml,u468,6,0,CHI,Target_Child,Jillian,can you draw Cinderella ?,3.305,mod pro:per v n:prop,P2Y06M04D,30.0
Weist,Weist_2_4/020604 copy.xml,u469,6,1,CAT,Investigator,Cathy,you want me to draw Cinderella ?,4.562,pro:per v pro:obj inf v n:prop,,
Weist,Weist_2_4/020604 copy.xml,u598,7,0,CHI,Target_Child,Jillian,can you tell a story about Cinderella ?,3.305,mod pro:per v det:art n prep n:prop,P2Y06M04D,30.0
Weist,Weist_2_4/020604 copy.xml,u599,7,1,CAT,Investigator,Cathy,can I tell it ?,4.562,mod pro:sub v pro:per,,
Weist,Weist_2_4/020604 copy.xml,u717,8,0,CHI,Target_Child,Jillian,can I be Cinderella ?,3.305,mod pro:sub cop n:prop,P2Y06M04D,30.0
Weist,Weist_2_4/020604 copy.xml,u718,8,1,CAT,Investigator,Cathy,you wanna be Cinderella ?,4.562,pro:per v cop n:prop,,
Weist,Weist_2_4/020604 copy.xml,u738,9,0,CHI,Target_Child,Jillian,what happens to Cinderella ?,3.305,pro:int v prep n:prop,P2Y06M04D,30.0
Weist,Weist_2_4/020604 copy.xml,u739,9,1,CAT,Investigator,Cathy,what happens to her next ?,4.562,pro:int v prep det:poss adj,,
Weist,Weist_2_4/020604 copy.xml,u773,10,0,CHI,Target_Child,Jillian,can you ?,3.305,mod pro:per,P2Y06M04D,30.0
Weist,Weist_2_4/020604 copy.xml,u774,10,1,CAT,Investigator,Cathy,can I what ?,4.562,mod pro:sub pro:int,,
Weist,Weist_2_4/020604 copy.xml,u776,11,0,CHI,Target_Child,Jillian,her can you be the stepsisters ?,3.305,det:poss mod pro:per cop det:art n,P2Y06M04D,30.0
Weist,Weist_2_4/020604 copy.xml,u777,11,1,CAT,Investigator,Cathy,you want me to be the stepsisters ?,4.562,pro:per v pro:obj inf cop det:art n,,
Weist,Weist_2_4/031128.xml,u171,1,0,CHI,Target_Child,Roman,does he eat the web ?,3.08,mod pro:sub v det:art n,P3Y11M28D,48.0
Weist,Weist_2_4/031128.xml,u172,1,1,KAR,Investigator,Karen,he's eating the web ?,4.282,pro:sub part det:art n,,
Weist,Weist_2_4/031128.xml,u234,2,0,CHI,Target_Child,Roman,hey where's that hook thing ?,3.08,co pro:rel det:dem n n,P3Y11M28D,48.0
Weist,Weist_2_4/031128.xml,u235,2,1,KAR,Investigator,Karen,where is the hook thing ?,4.282,pro:int cop det:art n n,,
Weist,Weist_2_4/031128.xml,u311,3,0,CHI,Target_Child,Roman,can you give me that for just one minute ?,3.08,mod pro:per v pro:obj comp prep adj pro:indef n,P3Y11M28D,48.0
Weist,Weist_2_4/031128.xml,u313,3,1,FAT,Father,,wait a minute I'm gonna I'm gonna make him hang okay ?,5.289,v det:art n pro:sub part pro:sub part v pro:obj v adj,,
Weist,Weist_2_4/031128.xml,u520,4,0,CHI,Target_Child,Roman,just one ?,3.08,adv det:num,P3Y11M28D,48.0
Weist,Weist_2_4/031128.xml,u521,4,1,FAT,Father,,no why do you think if you get a cookie that your not gonna going to want another one ?,5.289,co pro:int mod pro:per v comp pro:per v det:art n comp det:poss neg part inf v qn pro:indef,,
Weist,Weist_2_4/030418.xml,u178,1,0,CHI,Target_Child,Emma,what Ernie ?,3.296,pro:int n:prop,P3Y04M18D,41.0
Weist,Weist_2_4/030418.xml,u179,1,1,JES,Investigator,Jessica,what Bert um should we go ?,3.996,pro:int n:prop mod pro:sub v,,
Weist,Weist_2_4/020804.xml,u694,1,0,CHI,Target_Child,Benjamin,why do why you have a owie ?,3.214,pro:int mod pro:int pro:per v det:art neo,P2Y08M04D,32.0
Weist,Weist_2_4/020804.xml,u695,1,1,RYA,Investigator,Ryan_Internicola,why does she have a owie ?,3.632,pro:int mod pro:sub v det:art neo,,
Weist,Weist_2_4/020409.xml,u30,1,0,CHI,Target_Child,Jillian,you go down to the teachers and I will stay with Cathy okay ?,3.074,pro:per v adv prep det:art n coord pro:sub mod v prep n:prop adj,P2Y04M09D,28.0
Weist,Weist_2_4/020409.xml,u31,1,1,MOT,Mother,,you want me to go down to the teachers ?,4.987,pro:per v pro:obj inf v adv prep det:art n,,
Weist,Weist_2_4/020409.xml,u107,2,0,CHI,Target_Child,Jillian,where's the mother pig ?,3.074,pro:int det:art n n,P2Y04M09D,28.0
Weist,Weist_2_4/020409.xml,u108,2,1,CAT,Investigator,Catherine,where is the mother pig ?,3.911,pro:int cop det:art n n,,
Weist,Weist_2_4/020409.xml,u289,3,0,CHI,Target_Child,Jillian,xxx your mommy ?,3.074,det:poss n,P2Y04M09D,28.0
Weist,Weist_2_4/020409.xml,u290,3,1,CAT,Investigator,Catherine,where's my mommy ?,3.911,pro:int det:poss n,,
Weist,Weist_2_4/020409.xml,u510,4,0,CHI,Target_Child,Jillian,what's her name ?,3.074,pro:int det:poss n,P2Y04M09D,28.0
Weist,Weist_2_4/020409.xml,u511,4,1,CAT,Investigator,Catherine,I don't know what do you think her name is ?,3.911,pro:sub mod v pro:int mod pro:per v det:poss n cop,,
Weist,Weist_2_4/020409.xml,u754,5,0,CHI,Target_Child,Jillian,where's Ernie ?,3.074,pro:int n:prop,P2Y04M09D,28.0
Weist,Weist_2_4/020409.xml,u755,5,1,CAT,Investigator,Catherine,where is Ernie ?,3.911,pro:int cop n:prop,,
Weist,Weist_2_4/020421.xml,u14,1,0,CHI,Target_Child,Jillian,where's my mommy ?,3.379,pro:int det:poss n,P2Y04M21D,29.0
Weist,Weist_2_4/020421.xml,u15,1,1,CAT,Investigator,Catherine,I don't know where is your mommy ?,4.272,pro:sub mod v pro:rel cop det:poss n,,
Weist,Weist_2_4/020421.xml,u22,2,0,CHI,Target_Child,Jillian,where's your mommy ?,3.379,pro:int det:poss n,P2Y04M21D,29.0
Weist,Weist_2_4/020421.xml,u23,2,1,CAT,Investigator,Catherine,where's my mommy ?,4.272,pro:int det:poss n,,
Weist,Weist_2_4/020421.xml,u208,3,0,CHI,Target_Child,Jillian,you draw with me ?,3.379,pro:per v prep pro:obj,P2Y04M21D,29.0
Weist,Weist_2_4/020421.xml,u209,3,1,CAT,Investigator,Catherine,you want me to draw with you ?,4.272,pro:per v pro:obj inf v prep pro:per,,
Weist,Weist_2_4/020421.xml,u278,4,0,CHI,Target_Child,Jillian,oh can we give him a bath ?,3.379,co mod pro:sub v pro:obj det:art n,P2Y04M21D,29.0
Weist,Weist_2_4/020421.xml,u279,4,1,CAT,Investigator,Catherine,oh does Jillian give the doggie a bath ?,4.272,co mod n:prop v det:art n det:art n,,
Weist,Weist_2_4/020421.xml,u445,5,0,CHI,Target_Child,Jillian,what's that Woody bein tied ?,3.379,pro:int pro:dem n:prop part part,P2Y04M21D,29.0
Weist,Weist_2_4/020421.xml,u446,5,1,CAT,Investigator,Catherine,yeah why do you think he's being tied up ?,4.272,co pro:int mod pro:per v pro:sub part part adv,,
Weist,Weist_2_4/020421.xml,u503,6,0,CHI,Target_Child,Jillian,do you wanna read Woody and h he ?,3.379,mod pro:per v v n:prop coord pro:sub,P2Y04M21D,29.0
Weist,Weist_2_4/020421.xml,u504,6,1,CAT,Investigator,Catherine,do I wanna meet them ?,4.272,mod pro:sub v v pro:obj,,
Weist,Weist_2_4/020421.xml,u614,7,0,CHI,Target_Child,Jillian,can I get some stickers ?,3.379,mod pro:sub v qn v,P2Y04M21D,29.0
Weist,Weist_2_4/020421.xml,u615,7,1,CAT,Investigator,Catherine,you wanna get some stickers ?,4.272,pro:per v v qn v,,
Weist,Weist_2_4/020805.xml,u27,1,0,CHI,Target_Child,Matt,remember and then and and then the cow wanted to go on the bus remember that ?,4.228,v coord adv:tem coord coord adv:tem det:art n v inf v prep det:art n v pro:dem,P2Y08M05D,32.0
Weist,Weist_2_4/020805.xml,u28,1,1,MOT,Mother,,I do remember that the cow wanted to go on the bus and we said you said what did you say when the cow wanted to go on the bus ?,7.431,pro:sub mod v comp det:art n v inf v prep det:art n coord pro:sub v pro:per v pro:int mod pro:per v conj det:art n v inf v prep det:art n,,
Weist,Weist_2_4/020805.xml,u67,2,0,CHI,Target_Child,Matt,where'd it come for come for them where'd it come for ?,4.228,pro:rel pro:per v prep v prep pro:obj pro:rel pro:per v prep,P2Y08M05D,32.0
Weist,Weist_2_4/020805.xml,u68,2,1,MOT,Mother,,where did it come for ?,7.431,pro:int mod pro:per v prep,,
Weist,Weist_2_4/020805.xml,u318,3,0,CHI,Target_Child,Matt,you hear him ?,4.228,pro:per v pro:obj,P2Y08M05D,32.0
Weist,Weist_2_4/020805.xml,u319,3,1,MOT,Mother,,hear him what's he doing ?,7.431,v pro:obj pro:int pro:sub part,,
Weist,Weist_2_4/020805.xml,u499,4,0,CHI,Target_Child,Matt,what what did the ah what did the what did the first one's name is ?,4.228,pro:int pro:int mod det:art co pro:int mod det:art pro:int mod det:art adj pro:indef n cop,P2Y08M05D,32.0
Weist,Weist_2_4/020805.xml,u500,4,1,MOT,Mother,,what's the first one's name ?,7.431,pro:int det:art adj pro:indef n,,
Weist,Weist_2_4/020805.xml,u591,5,0,CHI,Target_Child,Matt,Momma will you keep Sammy away ?,4.228,n:prop mod pro:per v n:prop adv,P2Y08M05D,32.0
Weist,Weist_2_4/020805.xml,u592,5,1,MOT,Mother,,you want me to keep Sammy away ?,7.431,pro:per v pro:obj inf v n:prop adv,,
Weist,Weist_2_4/020820.xml,u34,1,0,CHI,Target_Child,Roman,what is it ?,3.336,pro:int cop pro:per,P2Y08M20D,33.0
Weist,Weist_2_4/020820.xml,u35,1,1,FAT,Father,,what is that ?,5.171,pro:int cop pro:dem,,
Weist,Weist_2_4/020820.xml,u188,2,0,CHI,Target_Child,Roman,xxx walks around ?,3.336,v adv,P2Y08M20D,33.0
Weist,Weist_2_4/020820.xml,u189,2,1,FAT,Father,,xxx walks did you say he walks ?,5.171,n mod pro:per v pro:sub v,,
Weist,Weist_2_4/020820.xml,u374,3,0,CHI,Target_Child,Roman,the worm ?,3.336,det:art n,P2Y08M20D,33.0
Weist,Weist_2_4/020820.xml,u375,3,1,JEN,Investigator,Jenell,maybe this fish is hungry and so so he'll eat the worm ?,4.258,adv pro:dem n cop adj coord co adv pro:sub v det:art n,,
Weist,Weist_2_4/020606.xml,u475,1,0,CHI,Target_Child,Emily,today you did ?,3.438,adv:tem pro:per v,P2Y06M06D,30.0
Weist,Weist_2_4/020606.xml,u476,1,1,CAR,Investigator,Carey,did you go on the potty chair ?,3.56,mod pro:per v prep det:art adj n,,
Weist,Weist_2_4/020606.xml,u848,2,0,CHI,Target_Child,Emily,um color on em ?,3.438,n prep pro:obj,P2Y06M06D,30.0
Weist,Weist_2_4/020606.xml,u849,2,1,MOT,Mother,,what do you color ?,4.889,pro:int mod pro:per v,,
Weist,Weist_2_4/030417.xml,u125,1,0,CHI,Target_Child,Roman,so can you open that one ?,4.095,co mod pro:per adj comp pro:indef,P3Y04M17D,41.0
Weist,Weist_2_4/030417.xml,u126,1,1,RYA,Investigator,Ryan,sure which which one ?,3.89,adj pro:int pro:rel pro:indef,,
Weist,Weist_2_4/030417.xml,u280,2,0,CHI,Target_Child,Roman,I don't know ?,4.095,pro:sub mod v,P3Y04M17D,41.0
Weist,Weist_2_4/030417.xml,u281,2,1,RYA,Investigator,Ryan,you don't know ?,3.89,pro:per mod v,,
Weist,Weist_2_4/030417.xml,u304,3,0,CHI,Target_Child,Roman,where's the key ?,4.095,pro:int det:art n,P3Y04M17D,41.0
Weist,Weist_2_4/030417.xml,u305,3,1,RYA,Investigator,Ryan,uh oh do we need a key ?,3.89,co mod pro:sub v det:art n,,
Weist,Weist_2_4/020604.xml,u136,1,0,CHI,Target_Child,Roman,what else ?,3.686,pro:int post,P2Y06M04D,30.0
Weist,Weist_2_4/020604.xml,u137,1,1,JEN,Investigator,Jenell,what else hey what's this behind here ?,4.519,pro:int post co pro:int pro:dem prep n,,
Weist,Weist_2_4/020604.xml,u284,2,0,CHI,Target_Child,Roman,show what ?,3.686,v pro:int,P2Y06M04D,30.0
Weist,Weist_2_4/020604.xml,u285,2,1,JEN,Investigator,Jenell,and you're gonna tell me what he does okay ?,4.519,coord pro:per part v pro:obj pro:int pro:sub v co,,
Weist,Weist_2_4/020604.xml,u552,3,0,CHI,Target_Child,Roman,where people ?,3.686,pro:int n,P2Y06M04D,30.0
Weist,Weist_2_4/020604.xml,u553,3,1,FAT,Father,,where are they ?,5.098,pro:int cop pro:sub,,
Weist,Weist_2_4/020604.xml,u566,4,0,CHI,Target_Child,Roman,the wagon could fit in there where the wagon ?,3.686,det:art n mod v prep n pro:rel det:art n,P2Y06M04D,30.0
Weist,Weist_2_4/020604.xml,u567,4,1,FAT,Father,,where is he ?,5.098,pro:int cop pro:sub,,
Weist,Weist_2_4/020406.xml,u252,1,0,CHI,Target_Child,Benjamin,he can't do it ?,3.308,pro:sub mod mod pro:per,P2Y04M06D,28.0
Weist,Weist_2_4/020406.xml,u253,1,1,MOT,Mother,,do you want him to stand up ?,4.301,mod pro:per v pro:obj inf v adv,,
Weist,Weist_2_4/020406.xml,u596,2,0,CHI,Target_Child,Benjamin,what happened ?,3.308,pro:int v,P2Y04M06D,28.0
Weist,Weist_2_4/020406.xml,u597,2,1,RYA,Investigator,Ryan,what happened Ben ?,3.276,pro:int part n:prop,,
Weist,Weist_2_4/020413.xml,u301,1,0,CHI,Target_Child,Benjamin,you get it off table ?,3.714,pro:per v pro:per prep n,P2Y04M13D,28.0
Weist,Weist_2_4/020413.xml,u302,1,1,MOT,Mother,,you get it off the table ?,4.812,pro:per v pro:per prep det:art n,,
Weist,Weist_2_4/020413.xml,u449,2,0,CHI,Target_Child,Benjamin,where's the keepor scooper ?,3.714,pro:int det:art n,P2Y04M13D,28.0
Weist,Weist_2_4/020413.xml,u450,2,1,MOT,Mother,,a scooper ?,4.812,det:art n,,
Weist,Weist_2_4/020611.xml,u192,1,0,CHI,Target_Child,Roman,hey hey what's the doggie doing ?,3.305,co co pro:int det:art n part,P2Y06M11D,30.0
Weist,Weist_2_4/020611.xml,u193,1,1,JEN,Investigator,Jenell,what is he doing ?,5.531,pro:int cop pro:sub part,,
Weist,Weist_2_4/020611.xml,u243,2,0,CHI,Target_Child,Roman,why the duck happy why the duck happy ?,3.305,pro:int det:art n adj pro:int det:art n adj,P2Y06M11D,30.0
Weist,Weist_2_4/020611.xml,u244,2,1,FAT,Father,,he's happy or he's not happy ?,6.8,pro:sub adj coord pro:sub neg adj,,
Weist,Weist_2_4/020611.xml,u347,3,0,CHI,Target_Child,Roman,hey what's that plane doing ?,3.305,co pro:int det:dem n part,P2Y06M11D,30.0
Weist,Weist_2_4/020611.xml,u348,3,1,JEN,Investigator,Jenell,what's who ?,5.531,pro:int pro:rel,,
Weist,Weist_2_4/020611.xml,u571,4,0,CHI,Target_Child,Roman,hey hey what's a xxx doing what xxx doing ?,3.305,co co pro:int det:art n:gerund pro:int part,P2Y06M11D,30.0
Weist,Weist_2_4/020611.xml,u572,4,1,JEN,Investigator,Jenell,I know what they're doing ?,5.531,pro:sub v pro:int pro:sub part,,
Weist,Weist_2_4/020611.xml,u573,5,0,CHI,Target_Child,Roman,what xxx doing ?,3.305,pro:int part,P2Y06M11D,30.0
Weist,Weist_2_4/020611.xml,u574,5,1,JEN,Investigator,Jenell,you wanna know what they're doing ?,5.531,pro:per v v pro:int pro:sub part,,
Weist,Weist_2_4/030012.xml,u120,1,0,CHI,Target_Child,Emily,what else did I give you ?,4.61,pro:int post mod pro:sub v pro:per,P3Y00M12D,36.0
Weist,Weist_2_4/030012.xml,u121,1,1,CAR,Investigator,Carey,no what did I give you ?,3.859,co pro:int mod pro:sub v pro:per,,
Weist,Weist_2_4/030012.xml,u619,2,0,CHI,Target_Child,Emily,where are they where where is the sticker leaves ?,4.61,pro:int cop pro:sub pro:rel cop det:art n n,P3Y00M12D,36.0
Weist,Weist_2_4/030012.xml,u620,2,1,CAR,Investigator,Carey,oh the sticker leaves ?,3.859,co det:art n n,,
Weist,Weist_2_4/030002.xml,u104,1,0,CHI,Target_Child,Matt,is it on the other one ?,4.536,aux pro:per prep det:art qn pro:indef,P3Y00M02D,36.0
Weist,Weist_2_4/030002.xml,u105,1,1,MOT,Mother,,I don't know is there it on the other one I don't know is it ?,8.524,pro:sub mod v aux adv pro:per prep det:art qn pro:indef pro:sub mod v aux pro:per,,
Weist,Weist_2_4/030002.xml,u199,2,0,CHI,Target_Child,Matt,why were you not xxx way way in ?,4.536,pro:rel cop pro:per neg adv adv adv,P3Y00M02D,36.0
Weist,Weist_2_4/030002.xml,u200,2,1,MOT,Mother,,why didn't I go way way in do you remember what did I say about the water ?,8.524,pro:int mod pro:sub v adv adv adv mod pro:per v pro:int mod pro:sub v prep det:art n,,
Weist,Weist_2_4/030002.xml,u278,3,0,CHI,Target_Child,Matt,these one ?,4.536,pro:dem pro:indef,P3Y00M02D,36.0
Weist,Weist_2_4/030002.xml,u279,3,1,MOT,Mother,,what are these for ?,8.524,pro:int cop pro:dem prep,,
Weist,Weist_2_4/030002.xml,u557,4,0,CHI,Target_Child,Matt,you know where I am ?,4.536,pro:per v pro:int pro:sub cop,P3Y00M02D,36.0
Weist,Weist_2_4/030002.xml,u558,4,1,MOT,Mother,,um do I know where you are hm ?,8.524,mod pro:sub v pro:int pro:per cop co,,
Weist,Weist_2_4/030002.xml,u605,5,0,CHI,Target_Child,Matt,pretty good roll xxx are you gon going to set me up again ?,4.536,adv adj n aux pro:per part inf v pro:obj adv adv:tem,P3Y00M02D,36.0
Weist,Weist_2_4/030002.xml,u606,5,1,MOT,Mother,,do you want me to set you up again ?,8.524,mod pro:per v pro:obj inf v pro:per adv adv:tem,,
Weist,Weist_2_4/030823.xml,u139,1,0,CHI,Target_Child,Matt,why's it hard ?,4.594,pro:int pro:per adv,P3Y08M23D,45.0
Weist,Weist_2_4/030823.xml,u140,1,1,MOT,Mother,,how do you think it got hard ?,7.168,pro:int mod pro:per v pro:per aux adv,,
Weist,Weist_2_4/030823.xml,u321,2,0,CHI,Target_Child,Matt,ah chicken nuggets ?,4.594,co n n,P3Y08M23D,45.0
Weist,Weist_2_4/030823.xml,u322,2,1,MOT,Mother,,what chicken nuggets ?,7.168,det:int n n,,
Weist,Weist_2_4/030823.xml,u377,3,0,CHI,Target_Child,Matt,who is it ?,4.594,pro:int cop pro:per,P3Y08M23D,45.0
Weist,Weist_2_4/030823.xml,u378,3,1,MOT,Mother,,who lives in a web ?,7.168,pro:int v prep det:art n,,
Weist,Weist_2_4/030823.xml,u389,4,0,CHI,Target_Child,Matt,a word ?,4.594,det:art n,P3Y08M23D,45.0
Weist,Weist_2_4/030823.xml,u390,4,1,MOT,Mother,,a word that's true she puts a word in there she puts the word humble in there right to refer to Wilbur ?,7.168,det:art n pro:rel adj pro:sub v det:art n prep n pro:sub v det:art n adj prep n adj inf v prep n:prop,,
Weist,Weist_2_4/030822.xml,u126,1,0,CHI,Target_Child,Emma,you know who is coming right now ?,4.535,pro:per v pro:int aux part adv adv:tem,P3Y08M22D,45.0
Weist,Weist_2_4/030822.xml,u127,1,1,FAT,Father,,who is that ?,4.828,pro:int cop pro:dem,,
Weist,Weist_2_4/030822.xml,u210,2,0,CHI,Target_Child,Emma,now would you like to slide into a sandbox ?,4.535,adv:tem mod pro:per v inf v prep det:art,P3Y08M22D,45.0
Weist,Weist_2_4/030822.xml,u211,2,1,JES,Investigator,Jessica,can I go down the slide ?,3.878,mod pro:sub v adv det:art n,,
Weist,Weist_2_4/020402.xml,u182,1,0,CHI,Target_Child,Jillian,where's the black tv show ?,3.745,pro:int det:art n n n,P2Y04M02D,28.0
Weist,Weist_2_4/020402.xml,u183,1,1,CAT,Investigator,Catherine,it's a tv huh ?,3.635,pro:per det:art n co,,
Weist,Weist_2_4/020402.xml,u417,2,0,CHI,Target_Child,Jillian,you need one ?,3.745,pro:per v pro:indef,P2Y04M02D,28.0
Weist,Weist_2_4/020402.xml,u418,2,1,CAT,Investigator,Catherine,do I need one ?,3.635,mod pro:sub v pro:indef,,
Weist,Weist_2_4/020402.xml,u420,3,0,CHI,Target_Child,Jillian,do you need that ?,3.745,mod pro:per v pro:dem,P2Y04M02D,28.0
Weist,Weist_2_4/020402.xml,u421,3,1,CAT,Investigator,Catherine,which one do you wanna give me ?,3.635,pro:int pro:indef mod pro:per v v pro:obj,,
Weist,Weist_2_4/030407.xml,u231,1,0,CHI,Target_Child,Matt,what do how do you hook this on to something ?,5.312,pro:int mod pro:int mod pro:per v det:dem adv prep pro:indef,P3Y04M07D,40.0
Weist,Weist_2_4/030407.xml,u232,1,1,MOT,Mother,,how do you hook that on to something ?,7.948,pro:int mod pro:per v pro:dem adv prep pro:indef,,
Weist,Weist_2_4/030407.xml,u523,2,0,CHI,Target_Child,Matt,how many are there ?,5.312,pro:rel pro:indef cop adv,P3Y04M07D,40.0
Weist,Weist_2_4/030407.xml,u524,2,1,MOT,Mother,,I don't know how many were there ?,7.948,pro:sub mod v pro:int qn cop adv,,
Weist,Weist_2_4/030407.xml,u585,3,0,CHI,Target_Child,Matt,can I go get one ?,5.312,mod pro:sub v v pro:indef,P3Y04M07D,40.0
Weist,Weist_2_4/030407.xml,u586,3,1,MOT,Mother,,do you have one Matty ?,7.948,mod pro:per v det:num n:prop,,
Weist,Weist_2_4/030003.xml,u505,1,0,CHI,Target_Child,Emma,what else is in your xxx ?,4.047,pro:int post aux prep det:poss,P3Y00M03D,36.0
Weist,Weist_2_4/030003.xml,u506,1,1,FAT,Father,,is there something else in there ?,5.58,cop adv pro:indef post prep n,,
Weist,Weist_2_4/021118.xml,u267,1,0,CHI,Target_Child,Roman,what's happening there ?,3.103,pro:int part n,P2Y11M18D,36.0
Weist,Weist_2_4/021118.xml,u268,1,1,JEN,Student,,what is happening here ?,4.231,pro:int aux part n,,
Weist,Weist_2_4/030015.xml,u260,1,0,CHI,Target_Child,Matt,who mushed it ?,3.826,pro:int v pro:per,P3Y00M15D,36.0
Weist,Weist_2_4/030015.xml,u261,1,1,MOT,Mother,,you mushed it didn't you to get it to close ?,7.652,pro:per v pro:per mod pro:per inf v pro:per inf v,,
Weist,Weist_2_4/020317 copy.xml,u383,1,0,CHI,Target_Child,Matt,hold very still she's gotta put it in the baby purse and then where's the baby purse go ?,2.324,n adv adj pro:sub mod v pro:per prep det:art n n coord adv:tem pro:int det:art n n v,P2Y03M17D,28.0
Weist,Weist_2_4/020317 copy.xml,u384,1,1,ERI,Investigator,Erin,Matty where's the baby purse go ?,5.103,n:prop pro:int det:art n n v,,
Weist,Weist_2_4/020616.xml,u171,1,0,CHI,Target_Child,Jillian,why did he do ?,4.002,pro:int mod pro:sub v,P2Y06M16D,31.0
Weist,Weist_2_4/020616.xml,u172,1,1,CAT,Investigator,Cathy,did all the other dinosaurs forget him ?,3.539,v qn det:art qn n v pro:obj,,
Weist,Weist_2_4/020616.xml,u373,2,0,CHI,Target_Child,Jillian,is that cause the daddy the daddy dog is not comin ?,4.002,cop pro:dem conj det:art n det:art n n aux neg part,P2Y06M16D,31.0
Weist,Weist_2_4/020616.xml,u374,2,1,CAT,Investigator,Cathy,the daddy dog's not coming ?,3.539,det:art n n neg part,,
Weist,Weist_2_4/020616.xml,u428,3,0,CHI,Target_Child,Jillian,is this what is this ?,4.002,cop det:dem pro:int cop det:dem,P2Y06M16D,31.0
Weist,Weist_2_4/020616.xml,u429,3,1,CAT,Investigator,Cathy,let's see what is that ?,3.539,v v pro:int cop pro:dem,,
Weist,Weist_2_4/020616.xml,u449,4,0,CHI,Target_Child,Jillian,did you xxx the Allosaurus ?,4.002,mod pro:per det:art n:prop,P2Y06M16D,31.0
Weist,Weist_2_4/020616.xml,u450,4,1,CAT,Investigator,Cathy,did I what ?,3.539,mod pro:sub pro:int,,
Weist,Weist_2_4/020616.xml,u598,5,0,CHI,Target_Child,Jillian,did you dream about this ?,4.002,mod pro:per v prep pro:dem,P2Y06M16D,31.0
Weist,Weist_2_4/020616.xml,u599,5,1,CAT,Investigator,Cathy,did I dream about him ?,3.539,mod pro:sub v prep pro:obj,,
Weist,Weist_2_4/020616.xml,u600,6,0,CHI,Target_Child,Jillian,did you dream about the bad bad flyin flyin um snail ?,4.002,mod pro:per v prep det:art adj adj part part n,P2Y06M16D,31.0
Weist,Weist_2_4/020616.xml,u601,6,1,CAT,Investigator,Cathy,did I ?,3.539,mod pro:sub,,
Weist,Weist_2_4/020616.xml,u622,7,0,CHI,Target_Child,Jillian,where are my babies and the eggs ?,4.002,pro:int cop det:poss n coord det:art n,P2Y06M16D,31.0
Weist,Weist_2_4/020616.xml,u623,7,1,CAT,Investigator,Cathy,are those your eggs ?,3.539,cop det:dem det:poss n,,
Weist,Weist_2_4/020616.xml,u637,8,0,CHI,Target_Child,Jillian,but where's your sister ?,4.002,conj pro:rel det:poss n,P2Y06M16D,31.0
Weist,Weist_2_4/020616.xml,u638,8,1,CAT,Investigator,Cathy,where's my sister ?,3.539,pro:int det:poss n,,
Weist,Weist_2_4/020616.xml,u877,9,0,CHI,Target_Child,Jillian,what is that doin in there ?,4.002,pro:int cop comp part prep n,P2Y06M16D,31.0
Weist,Weist_2_4/020616.xml,u878,9,1,CAT,Investigator,Cathy,what is what doing ?,3.539,pro:int cop pro:int part,,
Weist,Weist_2_4/020819.xml,u18,1,0,CHI,Target_Child,Matt,what does it crash into ?,3.671,pro:int mod pro:per n prep,P2Y08M19D,33.0
Weist,Weist_2_4/020819.xml,u19,1,1,MOT,Mother,,what does it crash into a cactus do you remember that ?,7.577,pro:int mod pro:per n prep det:art n mod pro:per v pro:dem,,
Weist,Weist_2_4/020819.xml,u66,2,0,CHI,Target_Child,Matt,he says ah what you doing in here xxx ?,3.671,pro:sub v co pro:int pro:per part prep n,P2Y08M19D,33.0
Weist,Weist_2_4/020819.xml,u67,2,1,MOT,Mother,,he says what what are you doing in here what ?,7.577,pro:sub v pro:int pro:int aux pro:per part prep n pro:int,,
Weist,Weist_2_4/020819.xml,u302,3,0,CHI,Target_Child,Matt,the diesel's there ?,3.671,det:art adj n,P2Y08M19D,33.0
Weist,Weist_2_4/020819.xml,u303,3,1,MOT,Mother,,he can't because the diesel's there ?,7.577,pro:sub mod conj det:art adj n,,
Weist,Weist_2_4/020428.xml,u8,1,0,CHI,Target_Child,Jillian,where's the baby ?,3.72,pro:int det:art n,P2Y04M28D,29.0
Weist,Weist_2_4/020428.xml,u9,1,1,CAT,Investigator,Catherine,wher e's the baby ?,4.155,pro:int det:art n,,
Weist,Weist_2_4/020428.xml,u628,2,0,CHI,Target_Child,Jillian,can we change my stuff on this ?,3.72,mod pro:sub v det:poss n prep pro:dem,P2Y04M28D,29.0
Weist,Weist_2_4/020428.xml,u629,2,1,MOT,Mother,,yeah sometimes we can change your stuff on that but I don't have anything to change you right now so I'll change you when we get home okay ?,5.482,co adv:tem pro:sub mod v det:poss n prep det:dem conj pro:sub mod v pro:indef inf v pro:per adv adv:tem adv pro:sub v pro:per conj pro:sub v adv adj,,
Weist,Weist_2_4/020428.xml,u656,3,0,CHI,Target_Child,Jillian,where's her bed ?,3.72,pro:int det:poss n,P2Y04M28D,29.0
